"","NGN0302","NGN0303","NGN0304","NGN0305","NGN0306","NGN0307","NGN0308","NGN0309","NGN0310","NGN0311","NGN0312","NGN0313","NGN0314","NGN0315","NGN0316","NGN0317","NGN0318","NGN0319","NGN0320","NGN0321","NGN0322","NGN0323","NGN0324","NGN0325","NGN0326","NGN0327","NGN0328","NGN0329","NGN0330","NGN0331","NGN0332","NGN0333","NGN0334","NGN0335","NGN0336","NGN0337","NGN0338","NGN0339"
"c88fbd921aee1b6d76ad6ff15825be8d2f748de7",343,689,0,31,0,0,0,0,0,174,2496,6298,2796,2648,0,0,0,643,846,105,0,134,1651,1877,0,0,0,0,0,464,407,1643,815,316,2182,2082,1864,0
"218bcd44eeb21aa6a3a3f19109ad92c828df0b5b",46,7,0,13,0,0,0,0,0,0,0,18,0,0,0,26,56,17,11,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897938cd3d48d1c6fbd7a68fe5130ef6464d47c9",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"9cef33633184a750730a9faaf4192bcea9f1e597",0,543,494,943,0,962,409,3407,2875,4744,2415,6451,3388,740,0,3814,4388,973,1346,606,319,3388,5836,4635,1669,4345,7712,8778,230,248,341,0,0,8722,5236,5319,4453,0
"e40fb96052f16f440bd91a6725c01e58e4e41ec8",0,0,1937,0,0,0,0,0,0,0,0,20,0,1963,698,0,2235,0,0,0,0,0,990,734,1354,1874,117,89,0,0,0,0,0,0,0,0,0,0
"83424f2c63681ca93ee14c9ff6a10d4ab9b739fd",0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"0f5e5476e57373920e469bb97b617e664c3fea46",0,0,413,0,0,0,0,117,55,0,145,1171,320,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,16,815,1106,776,0
"a4127ed44196be51402f0b399ee77cc66e73edc7",0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33e70d115e4909b9f5b80f2598f8bfdb1355ca46",0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ec4ef237f97bc1a88c5f6ba4ed472e7373357b77",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c1ff194068f01f6f93159ceaf5d383ed5213d44c",0,0,0,4,0,0,0,0,0,0,10,0,0,103,0,33,928,0,0,5,0,0,0,6,0,0,0,0,0,106,0,0,40,0,0,0,0,0
"3b42c7a47b9074948b9dea421e7e2a5084528a52",0,0,0,1097,0,0,1293,0,0,0,0,0,0,0,0,0,0,1795,4766,4026,5204,0,0,0,0,0,0,0,0,605,517,377,792,0,0,0,0,0
"b0c04903c1971f5667a14137a1eccdc45021702c",0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,213,302,0,0,0,0,0,0,0,0,0,7269,0,0,0,0,0,0,0,0,0
"96e0d2e05fdd8d9b931fe5e60411d629add7c1f1",0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,598,595,339,179,0,0,0,0,0,0,0,212,4466,3328,0,0,0,0,0,0,0
"4f5a8ba9384e9319037801db31c908ac15aa47a3",0,0,0,170,0,0,1119,0,0,0,0,0,0,0,0,0,0,1173,2664,1344,3449,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0
"bc3d86cba14ca126fc1fc3c71a8104c3f73f2799",0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
"1c801cf8f157213e595654e166770735671d1312",0,0,0,0,0,0,77,0,104,0,0,0,0,0,0,0,0,586,803,1442,1208,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583a0c6bdca7296450abbc44772c66033d98db8e",0,0,0,0,0,0,22,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ad35ad579131125c5d2a07e26823c476235cf06",0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89ffc36758d8ff36877519964a103c12c501ad1b",0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f8bdb6e6b2dae95934bb3a03f531b6cb4814f6d2",0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
"c500d7ec826b5efb9f0a434d27df7762ff552906",0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc96026a8e35e019fa5175033873e873f1692c4c",0,0,0,0,0,0,0,1255,1059,998,0,0,0,0,0,0,0,0,0,0,0,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b60c33be247c0a0f3ceee309981ca2fa72ebae8",0,0,0,0,0,0,0,140,63,166,0,0,0,0,0,0,0,19,0,0,0,99,0,0,0,0,0,0,0,61,18,0,0,0,0,0,0,0
"0456d21ee33b5950d6721190158fedd0727703cf",0,0,0,0,0,0,0,185,527,76,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4adb361c12ed552deff0c5a9063841455ca1b607",0,0,0,0,0,0,0,83,0,86,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439885355d472e1b48dedcf472080d2292a8cc92",0,0,0,0,0,0,0,67,145,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113f18f6d1621da3cc1ac8a3f2f6337277cc440f",0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f67abaafe4e1a4ac4a776ce5e3ca724c00f53998",0,0,0,0,0,0,0,0,10,0,169,361,539,555,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32509bb4d3e3fbfaf2b040d0f18cf3b210fd9d2a",0,0,0,0,0,0,0,0,33,0,0,0,0,0,95,221,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,45,0,39,0
"f36eeff5609824c9b2ac580108d2da811de42116",0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,1986,323,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8d1ecd4f48f2cd13a5459ef190ca2155daea809",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,9,0
"0e5fdd726bc43bc4d26ed434f8f0868916adc4d7",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b35635c6602286fd864a17863a75f8fa6e307b55",0,0,0,0,0,0,0,0,0,0,259,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab30fd9d5b2fa31ac7e070df310712c4952bedf2",0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f1367acc33394f5d31843edbc84ea1b7332f121",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08f2c8022902684986af33f214c9e74300e4bffc",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d5cddc3318535fd7b6680180922318016c78986b",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26b616698ecaf1b8f6cde65705769df80b3de309",0,0,0,0,0,0,0,0,0,0,0,3,0,162,0,127,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0
"8afc110f9048829ba1e015247b5610fd441a6e3b",0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56eb72ba891c076eb9ef01cc3a3794739618e2b2",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900a4affd25f939ff05370b03c75c2cddfb08911",0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b99491dcc7d8005d4b12d0bfbf2369820a2da6d",0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a45e9fa1aa847b1081e33e62d0ce6bc3037b673c",0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df9ef3397d5b4c17a73782768ec0bff350704f39",0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51c48a432b37d6dcc4ff82f2534f9889e65d881d",0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6747e7a082618d8e29845fb621b69667e1d4eca6",0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ae78fe04ec1f51e9ab6817a4f1c32cf79e76e5c1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e3e4dcdb6dd90128ad1fa529ddb9bd1ed4e7724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1cb226fd2472369ee23d19b650f898163c907759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"906dbe39422c7de7d177892dd13d686e988e4364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53e065d9e0524625e573a1bca73c5dacde66f28f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21bd21670106d27fd05cc9e65a08361323d7a409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fdd880bdfd8870e251254669e183ad8b9c67558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594139a9dc3713ee8dbf6d03b7c5db479aa8e035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"908573ba138018c4073c3260fde15ddea00f68fe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f18ef409b606c3752f00ac0d511194d1655ecc0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d713ec2da7877e8275a90e368449d8a2e57483d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6131effac43e4ac22da48f462a2fceea2d63052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e8e64179bf465c433281a29d54bdec82a3aac19e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d7bc805a1b42b0d7f4ff8c4a91bddf3ff3e8361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db7c05301a6f78d3ce03c2a3fa37ba8a28de75ca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248099b6e79b9807f1a691683921f00bf963cfd0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08001ec7e649fab73d4233cfcdaaf0192b45a896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"5278fb1672f1fa7f6f970fefa13fc76126f7b53d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc026618c57cb02d3b6fb8eda974cfacbdf45273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0
"7f982537e2ba3d905905e1631d35e267e10bafb8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,266,120,0,0,0,0,0,0,0
"b234047b5df42105300f0cbdb1628a5ed34653b4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"462e1619061b917c0ed0f270b5d95411bdc2519e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"571b5f2cabd4501564a8642bdc2af6b0ce79946c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
"2d876d6ba7bc636276c4a05867a997bc97fe4625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"31f04853366e2480b2c589eefcb58014290cae2f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
"cf1a1e1fb0fbc1df920fd9a831b1e9635b9fc645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8708
"be73a44e26df0df813427ed9c5fd06ad0c6614dc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
"f10607b3394bd298c6999388dc409058d395f1aa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
"5d1cd8e74260750a7593cfb7bddd9a42e14a5a86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"afa9fbcacb2497f68a85e5ec85e74bd2b9de3e45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"09a2c2020a449c104e9540cd37e7a9830cabd7ea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
